epoch,train loss,train acc,test loss,test acc
1,1.6938727849569075,41.297821044921875,1.42616256689414,50.97999954223633
2,1.2541900533896226,59.12501907348633,1.0458177633774586,66.94999694824219
3,1.1386944926702058,64.69084930419922,1.0091403875595484,67.0199966430664
4,1.0182411884650207,69.38339233398438,0.8707329126504751,73.52999877929688
5,0.9600857890569247,71.91114807128906,0.8236984411875407,73.31999969482422
6,0.8639460371090816,75.1201400756836,0.6756428205049955,78.37999725341797
7,0.815516034914897,76.8409423828125,0.9212402533262204,70.01000213623047
8,0.860878391449268,76.59796142578125,0.6677232323548733,80.94999694824219
9,0.7809005187107967,78.42479705810547,0.7107918812678411,77.0
10,0.7444053781338227,79.8298568725586,0.5970214635897906,82.05000305175781
11,0.767428346704214,79.4054183959961,0.6314522608732566,81.7300033569336
12,0.7037196866212747,81.39778900146484,0.6010406567500188,81.2699966430664
13,0.6395338544478784,83.67754364013672,0.6157943102029654,81.11000061035156
14,0.6341302283299275,83.72413635253906,0.5302454256094419,84.0199966430664
15,0.6424150828367624,83.65019226074219,0.5947452057630588,81.55999755859375
16,0.6386484910280277,83.77438354492188,0.5826356051824032,82.80000305175781
17,0.6140448379210937,84.38826751708984,0.6336789994667738,80.19999694824219
18,0.6144474510963146,84.10070037841797,0.6060295196679922,81.16000366210938
19,0.6074636472341342,84.1506576538086,0.5454009840121636,83.12999725341797
20,0.6210442962172704,83.9538803100586,0.48565667485579467,84.73999786376953
21,0.5911528488382315,84.81376647949219,0.56034138187384,83.20999908447266
22,0.5703081838213481,85.44242095947266,0.5843860155496842,82.30000305175781
23,0.5339246886280867,86.68257904052734,0.5424800645082425,84.3499984741211
24,0.5500782944070988,85.75773620605469,0.5891217329563239,82.5
25,0.530201080441475,86.86463928222656,0.5825628409018884,82.16999816894531
26,0.5272797665916956,86.07383728027344,0.5810643197634281,83.38999938964844
27,0.5195335579988284,86.96141052246094,0.5247324651632553,83.98999786376953
28,0.5070991572852318,86.92169189453125,0.6209095754684546,81.81999969482422
29,0.5130494141043761,86.6305923461914,0.6036901848438458,81.56999969482422
30,0.5592233810287256,85.37422943115234,0.5641170021815177,82.91999816894531
31,0.5184824639597,86.49343872070312,0.6102395149377676,81.8499984741211
32,0.4239005586753289,89.21369171142578,0.40896492661573947,88.12999725341797
33,0.4685142578700414,88.4510726928711,0.4170130422482124,88.2300033569336
34,0.3872762286940064,90.54821014404297,0.3921900785122162,88.9000015258789
35,0.4073395923209878,90.2820816040039,0.40047625700632733,88.80999755859375
36,0.40520676316168064,90.23963165283203,0.387313948227809,88.75
37,0.3838842956062693,90.68498992919922,0.3900276093910902,89.0199966430664
38,0.4456141569102422,88.49015045166016,0.3892785276357944,88.97000122070312
39,0.3704380811574176,91.01042938232422,0.38661408730042285,89.05999755859375
40,0.3963086842607038,89.94960021972656,0.3938404871867253,88.87999725341797
41,0.3989244621103773,90.32504272460938,0.3978283076714247,88.80000305175781
42,0.41543587626507267,89.28450012207031,0.3938505259843973,88.9000015258789
43,0.3719474558957303,91.18125915527344,0.3974253011819644,89.0
44,0.41279724720769967,88.92188262939453,0.3927016686170529,88.76000213623047
45,0.4750298552883741,87.56024932861328,0.40171881363942075,88.77999877929688
46,0.3782812872662758,90.59877014160156,0.3998402502292242,88.97000122070312
47,0.3966789425565646,89.94947814941406,0.39410582261207777,89.16000366210938
48,0.4610653073550799,87.73491668701172,0.3937972401961302,89.0199966430664
49,0.38709370801225307,89.87895202636719,0.39249388988201434,89.0999984741211
50,0.4158156814459616,89.63495635986328,0.40229109158882725,88.95999908447266
51,0.43162916490139486,88.55300903320312,0.3881402925038949,89.31999969482422
52,0.4215812764369333,88.85980987548828,0.41935104590195876,89.05000305175781
53,0.43893083988282927,88.79100799560547,0.38779993469898516,89.38999938964844
54,0.4431798281745078,87.94715118408203,0.39745433972432065,89.23999786376953
55,0.44753649981740196,88.14261627197266,0.38705755808414555,89.2300033569336
56,0.35968104418940267,90.3318099975586,0.37909793777343553,89.55999755859375
57,0.3992328337799662,89.68653106689453,0.3786426583925883,89.54000091552734
58,0.3801368842402903,90.6236572265625,0.38222355185410917,89.5
59,0.3839599002463122,90.19465637207031,0.38264823265564746,89.5
60,0.35873219730714573,91.0899429321289,0.3760797022244869,89.61000061035156
61,0.4281250016286205,88.70037078857422,0.376607800141359,89.58999633789062
62,0.3654816123465888,90.54900360107422,0.38020035777336514,89.62999725341797
63,0.4132564956274552,89.84697723388672,0.37597107658019435,89.58000183105469
64,0.38021396308994065,90.17211151123047,0.374362377784191,89.56999969482422
65,0.377819688565647,90.36441040039062,0.37227975443387645,89.55000305175781
66,0.36574432062319456,90.70983123779297,0.37316456055029845,89.62000274658203
67,0.412863762373439,89.43663024902344,0.3863803415726393,89.30000305175781
68,0.38604883998632433,90.24344635009766,0.37140163435385776,89.72000122070312
69,0.34134141514794186,91.30821228027344,0.37457644710173976,89.58000183105469
70,0.32979475840066486,91.67820739746094,0.37959218178039944,89.58000183105469
71,0.41785418703578986,88.91001892089844,0.37126200244976926,89.58999633789062
72,0.37466081238280124,90.3873062133789,0.3770001431306203,89.51000213623047
73,0.4365575740734736,88.59246063232422,0.3726335148780774,89.68000030517578
74,0.43809385240698856,88.55494689941406,0.38288667186712605,89.5
75,0.4427448951376554,88.21141815185547,0.38154909626031536,89.41999816894531
76,0.40322657565419107,89.8442611694336,0.38251796211951816,89.54000091552734
77,0.4136103270838085,89.31685638427734,0.38717996233548874,89.4800033569336
78,0.42623526887872665,89.1758804321289,0.38985438377429277,89.43000030517578
79,0.35627267352329234,91.2734603881836,0.3903799637770041,89.51000213623047
80,0.3486139115662529,90.86327362060547,0.38588166389709866,89.51000213623047
81,0.4452551155136182,88.33683776855469,0.39106004589643234,89.4800033569336
82,0.3552598780737473,91.11302947998047,0.38397233532025266,89.58999633789062
83,0.39330662770960956,90.25611114501953,0.37274336929504687,89.68000030517578
84,0.43770267780249317,88.34272003173828,0.39664935989257616,89.48999786376953
85,0.4304975792885018,88.9840316772461,0.3815476283048972,89.62000274658203
86,0.3496048448917766,91.18598937988281,0.38451466117149746,89.48999786376953
87,0.4080780724278436,89.1211929321289,0.3788393858151558,89.41000366210938
88,0.3707451276218471,90.57743072509766,0.3805827238620856,89.43000030517578
89,0.3961634429911963,89.73216247558594,0.3801355170897948,89.61000061035156
90,0.35180482973034183,90.97212219238281,0.38249186598337614,89.61000061035156
91,0.39691618038580206,89.57523345947266,0.3747266714389508,89.5999984741211
92,0.45164833190158393,88.28128814697266,0.38467522309376645,89.69999694824219
93,0.3297136702335989,91.88507843017578,0.37194041449290055,89.62999725341797
94,0.4426925336559996,88.21675872802734,0.37877277380380875,89.62999725341797
95,0.34565252995309537,91.69207763671875,0.37495711598640835,89.95999908447266
96,0.3590231175844868,91.03547668457031,0.38148700579618794,89.69000244140625
97,0.40686439545825126,89.03807067871094,0.37876464693974227,89.80000305175781
98,0.4115724339364813,89.32820892333984,0.3907981767104222,89.68000030517578
99,0.42242180802501167,88.90296936035156,0.3738899376147833,89.8499984741211
100,0.3471557499482655,91.33598327636719,0.3736624641296191,89.69999694824219
101,0.4032708244278836,89.22396087646484,0.3833554853231479,89.5999984741211
102,0.38340581922242656,90.72908020019531,0.3749253921783887,89.70999908447266
103,0.409601464908188,89.4002685546875,0.39065439960895443,89.48999786376953
104,0.3907612245100049,89.8198013305664,0.3954069721393096,89.4800033569336
105,0.4308076304144775,88.51844787597656,0.40876834438397336,89.4800033569336
106,0.38700652692275933,89.63545989990234,0.38713786464471084,89.47000122070312
107,0.3823903031097964,90.19104766845703,0.3733187883328169,89.7699966430664
108,0.392241654635813,89.93872833251953,0.37262244790028304,89.81999969482422
109,0.42987988979245223,88.53838348388672,0.37429734223928207,89.77999877929688
110,0.30912946068848934,92.66780090332031,0.38197508454322815,89.66000366210938
111,0.43740352015608014,88.68540954589844,0.3720648296368428,89.83000183105469
112,0.3541559636139144,90.7452621459961,0.37318320992665416,89.76000213623047
113,0.41754659104566927,89.01914978027344,0.3947459413455083,89.52999877929688
114,0.42548132391933063,88.69957733154297,0.3894507884979248,89.62000274658203
115,0.3594037282973146,90.82623291015625,0.37335134928043073,89.86000061035156
116,0.4002299388894477,89.42402648925781,0.4204248350400191,89.2300033569336
117,0.37947892741037487,90.60838317871094,0.37375634068097824,89.87000274658203
118,0.3916470953478263,90.0250473022461,0.371943168533154,89.91999816894531
119,0.42680908490020114,88.47393798828125,0.37260909378528595,89.87000274658203
120,0.3886779818015221,90.13996124267578,0.37472508274591887,89.81999969482422
121,0.34546571099318757,91.42865753173828,0.376542125756924,89.80999755859375
122,0.3610090974909373,90.73387908935547,0.37180776932300663,89.94999694824219
123,0.3856234611800084,90.20191192626953,0.37493176949329865,89.93000030517578
124,0.4448840463342957,88.14131927490234,0.37315608140749806,89.97000122070312
125,0.3966722542205109,90.12602233886719,0.37510945017521197,89.69000244140625
126,0.4134062560967719,89.3646011352539,0.37279032208980656,89.86000061035156
127,0.42921452256015097,88.89380645751953,0.3777805971793639,89.81999969482422
128,0.4085365388446893,89.32193756103516,0.3905316255031488,89.62000274658203
129,0.36058226083524714,90.67066192626953,0.37812100159816253,89.79000091552734
130,0.40126823463644357,89.59970092773438,0.3828740968154027,89.6500015258789
131,0.46510462434723593,87.51151275634766,0.3837014276247758,89.72000122070312
132,0.33097627812232344,91.6754379272461,0.387110241712668,89.69000244140625
133,0.3898061643712796,89.8494873046875,0.3731024876618997,89.93000030517578
134,0.35762272141873835,90.68038940429688,0.373435140420229,89.8499984741211
135,0.3889272392082673,90.47225952148438,0.38683024048805237,89.56999969482422
136,0.3582932933424719,90.71528625488281,0.3777107848570897,89.7699966430664
137,0.38316382565177404,90.09854888916016,0.3712178201247484,89.86000061035156
138,0.35823587421089026,90.68631744384766,0.3802905823939886,89.76000213623047
139,0.4102098752410175,89.17559051513672,0.37564728428155947,89.87999725341797
140,0.3575495966184789,90.71293640136719,0.37108886853242534,90.0
141,0.415413627295922,88.68959045410156,0.3993086555065253,89.56999969482422
142,0.38639025152780304,89.66280364990234,0.3730106839002707,89.87000274658203
143,0.37535161818497076,90.34758758544922,0.38382816085448634,89.66000366210938
144,0.42597499305191333,88.01719665527344,0.3740134032873007,89.87999725341797
145,0.41257483140111734,89.24262237548828,0.38313099894768154,89.73999786376953
146,0.40087803031007446,89.01445770263672,0.368459966702339,89.9000015258789
147,0.3369452513802128,91.4522476196289,0.3717966561134045,89.7699966430664
148,0.3780547742445308,90.43683624267578,0.37281637084789765,89.81999969482422
149,0.3594384543836499,90.71308898925781,0.38615555946643537,89.63999938964844
150,0.36943522991660316,90.01056671142578,0.389022382406088,89.58000183105469
151,0.392981974221766,90.07554626464844,0.3904251127670973,89.4800033569336
152,0.360290568224035,90.873291015625,0.39323357206124526,89.63999938964844
153,0.35745110635239724,90.8910903930664,0.37806557692014253,89.7699966430664
154,0.3236511605003705,92.1393814086914,0.36859810237701124,89.91999816894531
155,0.39175500380448425,89.70282745361328,0.37553413174091244,89.80999755859375
156,0.37304440994436544,90.57105255126953,0.38420242071151733,89.5999984741211
157,0.3748891810862682,90.17594909667969,0.3708982032078963,89.87999725341797
158,0.4659834780825827,87.12104034423828,0.37350783669031584,89.98999786376953
159,0.3400045533712285,90.94078826904297,0.3743774187870515,89.5999984741211
160,0.3757132903720515,90.49304962158203,0.3909722918119186,89.62000274658203
161,0.4158848982399855,88.79006958007812,0.391018950786346,89.7300033569336
162,0.41039056092357407,89.16731262207031,0.37153986249214566,89.69999694824219
163,0.35643971494566173,90.79676055908203,0.38844811763518894,89.55000305175781
164,0.3869195673734141,89.5233383178711,0.37912390858699113,89.7300033569336
165,0.35421054107972827,90.56365203857422,0.3863630936695979,89.77999877929688
166,0.3721834452703404,90.29869842529297,0.3733277366711543,90.0199966430664
167,0.35098242896776166,91.08930206298828,0.36806064691299045,89.87999725341797
168,0.37620533088174385,89.93707275390625,0.3913612228173476,89.54000091552734
169,0.4098299768227988,89.35973358154297,0.3809286157290141,89.91999816894531
170,0.3483858622634449,91.13011932373047,0.3773471758915828,89.73999786376953
171,0.35366531590907235,90.0058822631836,0.3737204242975284,89.86000061035156
172,0.3867365954396052,89.74404907226562,0.377778145747307,89.83000183105469
173,0.4164916046274205,89.37271881103516,0.37911646717633957,89.76000213623047
174,0.3946227215564786,89.5386734008789,0.37941383933409667,89.83000183105469
175,0.368799815303049,90.37271118164062,0.36977284382551145,89.97000122070312
176,0.4493905466957352,87.36894989013672,0.38617753982543945,89.62000274658203
177,0.341647244648387,91.34966278076172,0.3707682818938524,89.93000030517578
178,0.3831031043655597,89.50228881835938,0.40704839122601044,89.62999725341797
179,0.33366435196202915,91.03514099121094,0.3716665177773207,90.01000213623047
180,0.3886215182355581,89.20419311523438,0.3646833109549987,90.04000091552734
181,0.4023156246815163,89.64447784423828,0.3708931352847662,89.87999725341797
182,0.3902989067256642,89.87445068359375,0.3705730186058925,89.91000366210938
183,0.3479861803137912,91.23755645751953,0.37995525353994125,89.7300033569336
184,0.38000552316363423,90.15547943115234,0.37287012201089126,90.08999633789062
185,0.35785828338076286,90.9893798828125,0.37349211863982373,89.83999633789062
186,0.46064364639803385,87.35906219482422,0.39918416814926344,89.68000030517578
187,0.4006402256898582,89.06855010986328,0.3730841542665775,89.80999755859375
188,0.3516100228453676,91.30207061767578,0.37093164294193953,89.9000015258789
189,0.3337994400387964,91.317626953125,0.3771795332431793,89.83999633789062
190,0.358464468179796,90.71003723144531,0.36857622479781127,90.13999938964844
191,0.39633317580446603,89.0882568359375,0.36742460345610595,90.0
192,0.4323891000965467,88.64061737060547,0.3860665269387074,89.97000122070312
193,0.3684614920678238,89.83599853515625,0.36720779958443767,89.97000122070312
194,0.4139877090039544,88.25498962402344,0.3902386220601889,89.7699966430664
195,0.3753697302120809,89.75582122802734,0.36895790925392735,89.94000244140625
196,0.38364250643704184,89.9032211303711,0.3673487244508205,89.91000366210938
197,0.3601428030536343,90.57209014892578,0.36959241063166887,90.0199966430664
198,0.3586313420835023,90.2145767211914,0.36813818109341157,90.08999633789062
199,0.38734423586955435,89.27852630615234,0.3763947456310957,89.8499984741211
200,0.3736991233980426,89.88922882080078,0.3706324352667882,89.94000244140625
