epoch,train loss,train acc,test loss,test acc
1,1.7559728561303554,39.5451545715332,1.4547918148529835,50.790000915527344
2,1.393288625814976,54.97929382324219,1.0167797314815032,66.37999725341797
3,1.2508022234990046,61.28289031982422,0.9414917582120651,68.26000213623047
4,1.1882317775335067,64.3537368774414,0.8139699850326929,74.62000274658203
5,1.0936221902187053,67.89676666259766,1.0902862564111366,65.8499984741211
6,1.0625713328520456,69.12109375,0.7042103272217971,78.19000244140625
7,1.0609856843948364,69.94389343261719,0.8958773689392285,71.36000061035156
8,0.9877854603987474,72.39974975585938,0.5995929470429053,80.3499984741211
9,0.981490520024911,72.87788391113281,0.724654115163363,77.16999816894531
10,0.998086017370224,72.08284759521484,0.6722378470958807,78.55000305175781
11,0.9438565958768893,74.00617980957031,0.7541965146859487,77.5
12,0.9062546297525749,75.44551086425781,0.7716275606399927,78.08000183105469
13,0.8954046655923892,76.14350891113281,0.7068557601708633,79.55000305175781
14,0.9165589242409438,75.01583862304688,0.6587730890665299,81.94999694824219
15,0.8430281248612281,77.23259735107422,0.5835704100437653,82.63999938964844
16,0.8493637272944817,76.84297180175781,0.5042586884437463,85.33000183105469
17,0.8646696925927431,76.55590057373047,0.5463384917149177,84.26000213623047
18,0.8662038226158191,76.21189880371094,0.6011919379234314,83.27999877929688
19,0.8212011228005092,78.0865249633789,0.5606912152889447,84.19999694824219
20,0.7723274989005847,79.16507720947266,0.6012476873703492,82.4000015258789
21,0.7876422802607218,78.78570556640625,0.5596926922981555,84.94000244140625
22,0.741894024457687,80.54900360107422,0.5605554313231738,83.4000015258789
23,0.7116979930645381,80.68905639648438,0.531541034197196,83.79000091552734
24,0.7838795941227522,78.90352630615234,0.6074364215899737,84.08000183105469
25,0.7398684345758878,80.02123260498047,0.5437763207233869,83.87999725341797
26,0.6795780406930507,81.48119354248047,0.5314541520216526,83.88999938964844
27,0.8052570883280191,77.46241760253906,0.5560515415974152,84.0
28,0.6704099489328189,82.15846252441406,0.418615827193627,88.66000366210938
29,0.638829666767747,83.22209930419922,0.43621577360691166,88.62999725341797
30,0.6345197787078527,83.26164245605469,0.3884687874561701,89.08999633789062
31,0.6081647986211838,84.35913848876953,0.42168661187856626,88.77999877929688
32,0.663101907981894,82.5135269165039,0.3961335030885843,89.22000122070312
33,0.608525568437882,84.6448974609375,0.3716881030645126,89.5
34,0.6335117305127475,82.77200317382812,0.3923618973065645,89.31999969482422
35,0.5764344289421272,85.3868408203125,0.4108787629848871,89.61000061035156
36,0.588816071416323,84.40838623046875,0.3920945066672105,89.36000061035156
37,0.620475283694955,83.6395263671875,0.4148549212095065,89.20999908447266
38,0.5959144599926778,84.18898010253906,0.38766326506932575,89.47000122070312
39,0.5321025783625933,85.7636489868164,0.4216975714915838,89.11000061035156
40,0.6558929469436408,81.96888732910156,0.44816200855450755,88.66999816894531
41,0.5797927751086461,85.16709899902344,0.4225084919195909,89.16999816894531
42,0.5883748974364538,84.06352996826172,0.39758465534601456,88.86000061035156
43,0.5967881886718365,83.90450286865234,0.39639601302452576,88.95999908447266
44,0.5901913768396928,84.18656921386719,0.41400085045741153,89.2300033569336
45,0.617149622609409,83.11293029785156,0.37444841059354633,89.44999694824219
46,0.5982107675753725,83.32141876220703,0.37585358512707245,89.6500015258789
47,0.6564865270629525,81.5431900024414,0.4165277137206151,89.20999908447266
48,0.6172030860367111,82.71544647216797,0.4057930814914214,89.45999908447266
49,0.6295481961316023,82.6077651977539,0.39505910262083394,89.5
50,0.5436066469082084,85.47183990478516,0.3890367058607248,89.5
51,0.5850354018597267,84.25672912597656,0.4141212846988287,89.30000305175781
