epoch,train loss,train acc,test loss,test acc
1,1.8762641115066332,31.54599952697754,1.6075704938326127,41.19000244140625
2,1.4979404137684749,44.77799987792969,1.436175355544457,49.61000061035156
3,1.315496573998378,51.65999984741211,1.1692325426982,57.900001525878906
4,1.2241707879763384,55.492000579833984,1.2070986307584322,56.48999786376953
5,1.1677876515266223,58.01799774169922,1.6314033208749232,47.18000030517578
6,1.1314321161844791,59.369998931884766,1.1906456236655896,58.32999801635742
7,1.110285982871667,60.29800033569336,1.0883491780513372,62.019996643066406
8,1.082210514942805,60.891998291015625,1.289024239167189,56.19000244140625
9,1.0653809163814936,61.816001892089844,1.369151966694074,57.31999969482422
10,1.0529673122442686,62.301998138427734,1.2761156115776453,57.880001068115234
11,1.0420558212659299,62.81999969482422,1.567246308693519,52.560001373291016
12,1.0345480581124624,62.91600036621094,1.0071829916575017,64.24000549316406
13,1.0258893751181088,63.33000183105469,1.4864169863554149,51.959999084472656
14,1.0166965794868958,63.76799774169922,1.0398913782376509,63.45000457763672
15,1.01667723044371,63.75,1.6675266195566227,49.82999801635742
16,1.003129858389879,64.30599975585938,1.1565629816972292,59.7400016784668
17,1.0035386715179835,64.1520004272461,1.6985762088726728,49.970001220703125
18,1.0014613342590821,64.03199768066406,1.3272666396238866,56.5
19,0.9904406090577443,64.41400146484375,1.1043994709467277,62.69999694824219
20,0.9984120125953968,64.39599609375,1.2750249887124085,57.51000213623047
21,0.9924693217644325,64.62799835205078,1.4529538788856604,52.72999954223633
22,0.9862248489489922,64.94599914550781,1.340741562537658,57.090003967285156
23,0.9866765768100054,64.86000061035156,1.0608612107924926,63.93000030517578
24,0.8528538398253612,69.5999984741211,0.7634747249957843,73.13999938964844
25,0.8191189938630813,70.85400390625,0.7430859865286411,73.43000030517578
26,0.7990532985100379,71.59000396728516,0.7303385405968397,74.4000015258789
27,0.7870778258030231,72.17599487304688,0.7531453634683902,73.36000061035156
28,0.7692040368532523,72.83399963378906,0.7215578044072176,75.05999755859375
29,0.761802282394507,72.99600219726562,0.7400543277080243,73.69999694824219
30,0.7496979181583111,73.47999572753906,0.7105130751927694,75.41000366210938
31,0.7389260915609507,73.89800262451172,0.7063909471035004,75.2699966430664
32,0.7289545085185614,74.33200073242188,0.7723193206848242,73.30999755859375
33,0.7213076516603812,74.53800201416016,0.771275017506037,73.29999542236328
34,0.712766627776317,74.66200256347656,0.6688159287740023,76.5
35,0.7032873424199911,75.37200164794922,0.7063288467052655,75.4800033569336
36,0.6953465955379682,75.34000396728516,0.6439963686160552,77.6500015258789
37,0.6923664119763252,75.57600402832031,0.6896452193076794,76.01000213623047
38,0.6810115367938311,75.88199615478516,0.6567746931925799,77.74000549316406
39,0.6807940096427233,76.02000427246094,0.6467725733915964,77.77000427246094
40,0.669977761996098,76.197998046875,0.6414186197977799,78.02000427246094
41,0.6619034258983074,76.58599853515625,0.7199698667495679,75.4800033569336
42,0.6549218366543452,76.94000244140625,0.6649311891733072,76.86000061035156
43,0.6594975019876773,76.89599609375,0.670134377403137,77.1500015258789
44,0.650933147011659,76.99199676513672,0.6926958148296063,76.02000427246094
45,0.6475111225476632,77.10199737548828,0.6199507743884356,78.56999969482422
46,0.6423796482575246,77.4280014038086,0.6770241214678838,77.31000518798828
47,0.6434588939715654,77.42599487304688,0.6521469343167084,77.4800033569336
48,0.6386697896015949,77.60800170898438,0.6191387252929883,78.91999816894531
49,0.6330375477289543,77.71599578857422,0.6312335355159564,78.75
50,0.6311877245322252,77.75599670410156,0.5933068558955804,79.57999420166016
51,0.6277007190080789,77.8759994506836,0.6256331407871002,78.61000061035156
52,0.6218103719827456,78.00199890136719,0.6135830061557965,79.18999481201172
53,0.6198705609792318,78.27799987792969,0.618608051767716,79.31999969482422
54,0.6151684956672864,78.29800415039062,0.6831277593588218,77.0
55,0.6174363680374928,78.30999755859375,0.6056583114923575,79.5199966430664
56,0.6086702775496703,78.54000091552734,0.6281999490964107,78.3499984741211
57,0.6097583986245669,78.7020034790039,0.6320804923008649,78.65999603271484
58,0.6061937037186745,78.71400451660156,0.6937643174941723,76.68000030517578
59,0.6047988547728612,78.62799835205078,0.6433428281392807,78.41999816894531
60,0.5990538976131341,79.00399780273438,0.6275177418421476,79.00999450683594
61,0.5993607378158814,78.90399932861328,0.6371724869196231,78.43000030517578
62,0.5521338474292021,80.66999816894531,0.5585077120325505,80.9800033569336
63,0.535606927290941,81.302001953125,0.5564539178441732,80.93000030517578
64,0.5301613100828269,81.6760025024414,0.555035627232148,81.26000213623047
65,0.5271664855571894,81.47600555419922,0.5562807760941677,81.30999755859375
66,0.5203238877730492,81.72000122070312,0.5561323651136496,81.12999725341797
67,0.5232236076623965,81.55400085449219,0.5562716844754342,81.33999633789062
68,0.5169368276229271,81.81399536132812,0.5571384821564723,81.27999877929688
69,0.5201326643045132,81.83399963378906,0.558765311844838,81.26000213623047
70,0.511034018565447,82.00399780273438,0.5531627812828773,81.58000183105469
71,0.5119573862888874,81.8740005493164,0.5582959865912412,81.2699966430664
72,0.5100776634919337,81.97000122070312,0.5565335819354424,81.44999694824219
73,0.5078877101341883,82.0979995727539,0.5522726252675056,81.41999816894531
