epoch,train loss,train acc,test loss,test acc
1,1.8815005803719544,31.571998596191406,1.657887075191889,39.98999786376953
1,1.7984834884985899,34.52799987792969,1.603057392132588,43.470001220703125
2,1.3682228253437922,49.90999984741211,1.7290052679868846,42.31999969482422
3,1.179498758377173,57.182003021240234,1.372355966995924,52.38999557495117
4,1.0719499956338834,61.448001861572266,1.2468518370237105,56.13999938964844
5,1.0017955200794415,64.21199798583984,1.4015904397536547,54.84000015258789
6,0.9597526058172569,66.0,1.014445465344649,64.22000122070312
7,0.9273289885276403,67.25800323486328,1.33767903309602,57.30999755859375
8,0.899629416832557,68.23600006103516,1.1405393993243194,60.70000076293945
9,0.8724313960625575,69.27200317382812,0.9430810106106293,66.08999633789062
10,0.8542747862828084,69.80599975585938,1.1182387578181732,60.61000061035156
11,0.8330237324421222,70.84600067138672,0.9699151661151495,64.4000015258789
12,0.8154499831872108,71.38400268554688,1.0442495391919062,64.0
13,0.8066526799629896,71.79399871826172,0.8453377385934194,70.45999908447266
14,0.7945694471016909,72.25,0.990146380968583,64.6300048828125
15,0.7857873349617689,72.59400177001953,0.9704719231678889,66.04000091552734
16,0.7732703841649569,72.8759994506836,1.0081679668181982,64.3499984741211
17,0.7635633069735307,73.11599731445312,1.0615545771060846,64.6300048828125
18,0.7631677694809742,73.18399810791016,0.9835197703960614,66.77999877929688
19,0.7474902311960856,73.86599731445312,1.0341807634402544,64.38999938964844
20,0.7492303913984544,74.02799987792969,1.0953830289535034,63.69000244140625
21,0.7404771054402376,74.093994140625,1.043604163787304,65.29000091552734
22,0.7392729204434615,74.06800079345703,0.8741544332259741,69.27000427246094
23,0.7390957820873995,74.0780029296875,1.0921288507106977,62.269996643066406
24,0.728120209926214,74.58799743652344,0.851234930448043,70.59000396728516
25,0.7364998105244759,74.44400024414062,1.0500931999622247,63.97999954223633
26,0.7282450179258982,74.53800201416016,1.1985263671630468,60.119998931884766
27,0.7235503690365034,74.79399871826172,1.5027266114186018,57.599998474121094
28,0.7171463751640075,75.12200164794922,0.9553419175820473,66.18999481201172
29,0.7222033441066742,74.7560043334961,1.1500066450008979,61.81999969482422
30,0.7176971508906438,74.96399688720703,1.3407317529886196,58.9900016784668
31,0.7163791060447693,74.93199920654297,0.9912789318806086,66.70999908447266
32,0.7104830458378181,75.2239990234375,1.4718851920885918,55.58000183105469
33,0.7140498268298614,75.04199981689453,1.1384680699079464,62.37000274658203
34,0.7123740789981988,74.947998046875,1.7682725343948755,50.86000061035156
35,0.7128186906759556,75.14799499511719,0.9683668452959794,66.65999603271484
36,0.7097121690328304,75.32600402832031,0.9577523997196784,68.76000213623047
