epoch,train loss,train acc,test loss,test acc
1,1.7896258400036738,35.012001037597656,1.7365634074577918,37.22999954223633
2,1.3586895514757205,50.290000915527344,1.3817481566698124,49.68000030517578
3,1.1659759185253045,57.7400016784668,1.1714849663086426,59.06999588012695
4,1.079423253964155,61.029998779296875,1.4440411573801286,50.279998779296875
5,1.023007322427554,63.39200210571289,1.15701658756305,59.28000259399414
6,0.979415088127821,65.13999938964844,1.0448982004935925,63.38999938964844
7,0.9520353098710378,66.33999633789062,1.1942769311941588,59.28000259399414
8,0.9173076550165812,67.30400085449219,1.2080686696064777,58.3599967956543
9,0.8907397416921762,68.42200469970703,1.5592668881783118,49.84000015258789
10,0.8658548749410189,69.2239990234375,0.9550164685799525,66.31999969482422
11,0.8484093841833946,70.1919937133789,0.9809023569791745,65.43000030517578
12,0.8298994525884971,70.83200073242188,0.8710724489811139,69.88999938964844
13,0.8209368279347053,71.13999938964844,0.9968356971557324,65.68000030517578
14,0.8075054480479313,71.61000061035156,0.9861392906078925,66.33999633789062
15,0.805485554994681,71.802001953125,1.3005827153340364,58.18000030517578
16,0.7939215519489387,72.16400146484375,1.0921182655371153,61.88999938964844
17,0.7867036067522489,72.63600158691406,0.9009203123740661,68.70999908447266
18,0.7787211161393386,72.70999908447266,0.9246237086944091,67.56999969482422
19,0.7726166035884466,72.94800567626953,0.9309633886202787,66.75999450683594
20,0.7726909245436008,72.7760009765625,1.8459980136308916,44.130001068115234
21,0.7649458932570922,73.0459976196289,1.3297265217854426,58.35000228881836
22,0.7651078508450435,73.00199890136719,1.2646320401093898,58.63999557495117
23,0.7615111995966006,73.33399963378906,1.1696696548889844,60.5099983215332
24,0.620295374821394,78.23999786376953,0.6423742721478144,77.69000244140625
25,0.574800749314137,79.79199981689453,0.6349875029080954,78.08999633789062
26,0.5556195718355668,80.53399658203125,0.6274446474436002,78.08999633789062
27,0.5410555322200824,81.0199966430664,0.6187806267004746,78.93000030517578
28,0.5222003169548817,81.7179946899414,0.6337864425701972,78.3699951171875
29,0.5136552716677005,82.00199890136719,0.6228923789965801,78.86000061035156
30,0.4997702143131158,82.51600646972656,0.6112914306995196,79.41999816894531
31,0.4906446881019152,82.91600036621094,0.6145174339031562,78.77999877929688
32,0.4792065604374959,83.20000457763672,0.6208903648150272,78.94999694824219
33,0.46731972434581853,83.76799774169922,0.6527031327669437,77.58000183105469
34,0.45976565342683057,84.14800262451172,0.6099118903661386,79.25
35,0.4534767977702312,84.18199920654297,0.6171664110361001,79.30999755859375
36,0.4443063105528171,84.41400146484375,0.6093608431327038,79.5199966430664
37,0.43592658967543874,84.73200225830078,0.6222784160039364,79.25
