epoch,train loss,train acc,test loss,test acc
1,1.781771812072167,35.15399932861328,1.5988758282783704,42.44999694824219
2,1.3942448505988487,48.81999969482422,1.6015699872603784,45.61000061035156
3,1.2210632214179407,55.60600280761719,1.4290395165101075,49.82999801635742
4,1.1324670776342733,59.27799987792969,1.2165853549272587,56.5
5,1.0699598651665907,61.68000030517578,1.3031426553542798,56.01000213623047
6,1.0241365550420223,63.470001220703125,1.0968261093665392,61.349998474121094
7,1.0015830464852162,64.21800231933594,1.1590494047372768,59.40999984741211
8,0.9722380949900701,65.38400268554688,1.1880976244425163,58.79999923706055
9,0.960366967244026,65.74800109863281,1.7654579067841554,50.56999969482422
10,0.9395613236305042,66.5459976196289,1.225625013693785,57.720001220703125
11,0.9190655483649327,67.34200286865234,1.1069593192675176,61.709999084472656
12,0.9048490435649187,67.79800415039062,0.9869019052921197,66.04999542236328
13,0.8851128741716727,68.66999816894531,1.0450816200329707,62.91999816894531
14,0.8736570271161886,69.17799377441406,1.710820693236131,46.84000015258789
15,0.8608455155140314,69.66999816894531,1.7166652664160118,48.91999816894531
16,0.8562573177692218,69.7719955444336,1.3426658908526103,54.31999969482422
17,0.849883370521741,69.98400115966797,1.818459267799671,46.5099983215332
18,0.8425167346612001,70.43199920654297,1.8138901438468542,50.06999969482422
19,0.8406793571435488,70.4280014038086,1.0297063031257727,63.61000061035156
20,0.8402721143685854,70.5479965209961,1.1527217817612183,61.83000183105469
21,0.8346893807252248,70.6780014038086,0.9210852277584565,68.30000305175781
22,0.8317130249280196,70.76200103759766,1.026081966283994,64.99000549316406
23,0.8351201000886086,70.84600067138672,1.2522470194559832,59.29999923706055
24,0.8267618474287864,71.05400085449219,1.0063483218352,66.5999984741211
25,0.8259198720638569,70.81600189208984,2.919912249614031,31.290000915527344
26,0.8193023805434887,71.44200134277344,1.1898893186679254,62.12999725341797
27,0.8191967151103876,71.20800018310547,0.9285130844666407,67.72999572753906
28,0.8118150703417949,71.42599487304688,1.0772108458555663,62.87000274658203
29,0.8156248185879145,71.33000183105469,1.5158681044211755,51.5
30,0.8114245229806656,71.53800201416016,1.0101556518138983,65.1500015258789
31,0.808513635244125,71.7239990234375,0.9485949071554037,67.16999816894531
32,0.8087683987923158,71.93800354003906,1.3204762759881141,58.5099983215332
33,0.6778183948535186,76.64199829101562,0.6950624157220889,75.4000015258789
34,0.6408036523904556,77.61000061035156,0.6665504731428928,76.95999908447266
